hand_number,player_id,pot_size,player_chips,player_state
421,2,30,6820,OUT
421,3,30,2620,OUT
421,4,30,4190,OUT
422,0,440,5990,OUT
422,1,440,5460,IN
422,2,440,6820,OUT
422,3,440,2620,OUT
422,4,440,4110,OUT
423,0,30,5990,OUT
423,1,30,5450,OUT
423,2,30,6830,IN
423,3,30,2620,OUT
423,4,30,4110,OUT
424,0,110,5990,OUT
424,1,110,5450,OUT
424,2,110,6820,OUT
424,3,110,2600,OUT
424,4,110,4140,IN
425,0,30,5990,OUT
425,1,30,5450,OUT
425,2,30,6820,OUT
425,3,30,2590,OUT
425,4,30,4150,IN
426,0,30,6000,IN
426,1,30,5450,OUT
426,2,30,6820,OUT
426,3,30,2590,OUT
426,4,30,4140,OUT
427,0,100,6020,IN
427,1,100,5430,OUT
427,2,100,6820,OUT
427,3,100,2590,OUT
427,4,100,4140,OUT
428,0,110,6020,OUT
428,1,110,5420,OUT
428,2,110,6800,OUT
428,3,110,2620,IN
428,4,110,4140,OUT
429,0,100,6020,OUT
429,1,100,5420,OUT
429,2,100,6820,IN
429,3,100,2600,OUT
429,4,100,4140,OUT
430,0,230,6020,OUT
430,1,230,5340,OUT
430,2,230,6820,OUT
430,3,230,2590,OUT
430,4,230,4230,IN
431,0,230,6110,IN
431,1,230,5260,OUT
431,2,230,6820,OUT
431,3,230,2590,OUT
431,4,230,4220,OUT
432,0,30,6100,OUT
432,1,30,5270,IN
432,2,30,6820,OUT
432,3,30,2590,OUT
432,4,30,4220,OUT
433,0,30,6100,OUT
433,1,30,5260,OUT
433,2,30,6830,IN
433,3,30,2590,OUT
433,4,30,4220,OUT
434,0,110,6100,OUT
434,1,110,5290,IN
434,2,110,6820,OUT
434,3,110,2570,OUT
434,4,110,4220,OUT
435,0,30,6100,OUT
435,1,30,5290,OUT
435,2,30,6820,OUT
435,3,30,2560,OUT
435,4,30,4230,IN
436,0,110,6080,OUT
436,1,110,5320,IN
436,2,110,6820,OUT
436,3,110,2560,OUT
436,4,110,4220,OUT
437,0,30,6070,OUT
437,1,30,5330,IN
437,2,30,6820,OUT
437,3,30,2560,OUT
437,4,30,4220,OUT
438,0,260,6070,OUT
438,1,260,5430,IN
438,2,260,6800,OUT
438,3,260,2560,OUT
438,4,260,4140,OUT
439,0,30,6070,OUT
439,1,30,5430,OUT
439,2,30,6790,OUT
439,3,30,2570,IN
439,4,30,4140,OUT
440,0,440,5990,OUT
440,1,440,5290,OUT
440,2,440,6790,OUT
440,3,440,2810,IN
440,4,440,4120,OUT
441,0,130,5970,OUT
441,1,130,5290,OUT
441,2,130,6820,IN
441,3,130,2810,OUT
441,4,130,4110,OUT
442,0,120,5990,IN
442,1,120,5270,OUT
442,2,120,6820,OUT
442,3,120,2810,OUT
442,4,120,4110,OUT
443,0,30,5990,OUT
443,1,30,5260,OUT
443,2,30,6830,IN
443,3,30,2810,OUT
443,4,30,4110,OUT
444,0,30,5990,OUT
444,1,30,5260,OUT
444,2,30,6820,OUT
444,3,30,2820,IN
444,4,30,4110,OUT
445,0,30,5990,OUT
445,1,30,5260,OUT
445,2,30,6820,OUT
445,3,30,2810,OUT
445,4,30,4120,IN
446,0,250,5970,OUT
446,1,250,5260,OUT
446,2,250,6740,OUT
446,3,250,2920,IN
446,4,250,4110,OUT
447,0,30,5960,OUT
447,1,30,5270,IN
447,2,30,6740,OUT
447,3,30,2920,OUT
447,4,30,4110,OUT
448,0,130,5960,OUT
448,1,130,5260,OUT
448,2,130,6720,OUT
448,3,130,2950,IN
448,4,130,4110,OUT
449,0,30,5960,OUT
449,1,30,5260,OUT
449,2,30,6710,OUT
449,3,30,2960,IN
449,4,30,4110,OUT
450,0,30,5960,OUT
450,1,30,5260,OUT
450,2,30,6710,OUT
450,3,30,2950,OUT
450,4,30,4120,IN
451,0,30,5970,IN
451,1,30,5260,OUT
451,2,30,6710,OUT
451,3,30,2950,OUT
451,4,30,4110,OUT
452,0,100,5990,IN
452,1,100,5240,OUT
452,2,100,6710,OUT
452,3,100,2950,OUT
452,4,100,4110,OUT
453,0,30,5990,OUT
453,1,30,5230,OUT
453,2,30,6720,IN
453,3,30,2950,OUT
453,4,30,4110,OUT
454,0,30,5990,OUT
454,1,30,5230,OUT
454,2,30,6710,OUT
454,3,30,2960,IN
454,4,30,4110,OUT
455,0,30,5990,OUT
455,1,30,5230,OUT
455,2,30,6710,OUT
455,3,30,2950,OUT
455,4,30,4120,IN
456,0,250,5970,OUT
456,1,250,5150,OUT
456,2,250,6710,OUT
456,3,250,3060,IN
456,4,250,4110,OUT
457,0,30,5960,OUT
457,1,30,5160,IN
457,2,30,6710,OUT
457,3,30,3060,OUT
457,4,30,4110,OUT
458,0,30,5960,OUT
458,1,30,5150,OUT
458,2,30,6720,IN
458,3,30,3060,OUT
458,4,30,4110,OUT
459,0,30,5960,OUT
459,1,30,5150,OUT
459,2,30,6710,OUT
459,3,30,3070,IN
459,4,30,4110,OUT
460,0,30,5960,OUT
460,1,30,5150,OUT
460,2,30,6710,OUT
460,3,30,3060,OUT
460,4,30,4120,IN
461,0,460,5940,OUT
461,1,460,5070,OUT
461,2,460,6710,OUT
461,3,460,2920,OUT
461,4,460,4360,IN
462,0,30,5930,OUT
462,1,30,5080,IN
462,2,30,6710,OUT
462,3,30,2920,OUT
462,4,30,4360,OUT
463,0,130,5960,IN
463,1,130,5070,OUT
463,2,130,6690,OUT
463,3,130,2920,OUT
463,4,130,4360,OUT
464,0,110,5960,OUT
464,1,110,5070,OUT
464,2,110,6680,OUT
464,3,110,2900,OUT
464,4,110,4390,IN
465,0,110,5960,OUT
465,1,110,5070,OUT
465,2,110,6710,IN
465,3,110,2890,OUT
465,4,110,4370,OUT
466,0,130,5940,OUT
466,1,130,5070,OUT
466,2,130,6740,IN
466,3,130,2890,OUT
